id,eng,afr,zul,xho,ssw,nbl,tsn,nso,sot,ven,tso,eng_pos_or_descriptor,eng_pos_or_descriptor_info,afr_pos_or_descriptor,afr_pos_or_descriptor_info,zul_pos_or_descriptor,zul_pos_or_descriptor_info,xho_pos_or_descriptor,xho_pos_or_descriptor_info,ssw_pos_or_descriptor,ssw_pos_or_descriptor_info,nbl_pos_or_descriptor,nbl_pos_or_descriptor_info,tsn_pos_or_descriptor,tsn_pos_or_descriptor_info,nso_pos_or_descriptor,nso_pos_or_descriptor_info,sot_pos_or_descriptor,sot_pos_or_descriptor_info,ven_pos_or_descriptor,ven_pos_or_descriptor_info,tso_pos_or_descriptor,tso_pos_or_descriptor_info
dsac_life_orientation_terminology_term_list_67,award,toekenning / prys,umklomelo,imbasa,umhlomelo,unongorwana,kabo,sefoka,kgau,pfufho,sagwadi,noun,,,,,,,,,,,,,,,,,,,,,
dsac_life_orientation_terminology_term_list_68,aware,bewus / ingelig,ukwazi,ukwazi,-ati,-limukako / -lemukako,itse,-lemoga,-lemoha,ḓivha,-tiva,,,,,,,,,,,,,,,,,,,,,,
dsac_life_orientation_terminology_term_list_69,babysitter,baba-oppasser / kinderoppasser,umzanyana,impelesi,umzanyana,imbelesi,mmelegi,mohlokomedi wa ngwana / moledi,mohlokomedi wa ngwana,tshixele / muleli,muhlayisan'wana / muhlayisan'wana,,,,,,,,,,,,,,,,,,,,,,
dsac_life_orientation_terminology_term_list_70,background,agtergrond,ingemuva,isakhelo,sendlalelo / limuva,ingemuva lesiteji,lemorago / maitshetlego,tikologo,boitshetleho / tikoloho,nga murahu,vuyimelo,,setting,,,,,,,,,,,,,,,,,,,,
dsac_life_orientation_terminology_term_list_71,backstab / to stab in the back,in die rug steek,ubunyoka / ubuxoki,ukudla izithende / ukungcatsha,dla titsendze / bunyoka,-dla iinthende,seba / senyaleina,-eka,-eka,-mmona / -kanda zwirethe,ku xenga,verb / figurative meaning,,,,,,,,,,,,,,,,,,,,,
dsac_life_orientation_terminology_term_list_72,backstroke,rugslag,ukubhukuda ngomhlane,ukudada ngomhlana,kuntjuza ngemhlane,ukududa ngomhlana / ukuthaya ngomhlana,sememimokwatla,go rutha ka mokokotlo,ho sesa ka sanketse,tshanngege,xigagaga,,swimming,,,,,,,,,,,,,,,,,,,,
dsac_life_orientation_terminology_term_list_73,bad choice,swak keuse / slegte keuse,ukukhetha kabi,ukungakwazi ukukhetha,kukhetsa kabi / sincumo lesibi,ukubhalelwa kukhetha,tlhophompe,kgethompe,kgetho e mpe,khetho mmbi,nhlawulo wo hoxeka,,,,,,,,,,,,,,,,,,,,,,
dsac_life_orientation_terminology_term_list_74,bake,bak,ukubhaka,ukubhaka / ukosa,bhaka,-bhaga,besa / baka,-paka,-baka,baka / baga,baka,,,,,,,,,,,,,,,,,,,,,,
dsac_life_orientation_terminology_term_list_75,balanced diet,gebalanseerde dieet,uhlelokudla olufanele,ukutya okunezondlo,kudla lokumasekomatsatfu / kudla lokunemphilo / kudla lokunemsoco,umudlokhetho olingeneko / ukudla okunepilo / ukudla okupheleleko,dijotekanngwa,dijotekanywa / sejotekanywa,phepo e enneng,nndyondinganywa / zwiḽiwandinganywa,swakudya swo ringanela,,,,,,,,,,,,,,,,,,,,,,
dsac_life_orientation_terminology_term_list_76,ban,verbied,ukumisa / ukuvala,valwa / thintela,vimbela / vala,-alela / -vala / -khawulisa,kganela,-iletša,-thibela,iledza,yirisa / tshimbisa,verb,,,,,,,,,,,,,,,,,,,,,
dsac_life_orientation_terminology_term_list_77,ban,verbod,ukumisa / ukuvala,uvalo / uthintelo,kuvimbela / kuvala,isalelo / isikhawuliso / ukuvala,kganelo,kiletšo,thibelo,nyiledzo,yiriso / ntshimbiso,noun,,,,,,,,,,,,,,,,,,,,,
dsac_life_orientation_terminology_term_list_78,banana,piesang,ubhanana,ibhanana,bhanana,ibhanana,panana,panana,panana,muomva,banana,,,,,,,,,,,,,,,,,,,,,,
dsac_life_orientation_terminology_term_list_79,Bapedi,Pedi,amaPedi,amaPedi,Bapedi,amaPedi,Bapedi,Bapedi,Bapedi,Vhapedi,Vapedi,,,,,,,,,,,,,,,,,,,,,,
dsac_life_orientation_terminology_term_list_80,barbed wire,doringdraad / hakiesdraad,ucingolunameva / ucingoluhlabayo,ucingoluhlabayo,daladilohlabako,idradaemsubela / idradaehlabako,teratamebitlwa,teratayameetlwa,terataemeutlwa,ḓaraṱayamipfa,daratayamitwa,,,,,,,,,,,,,,,,,,,,,,
dsac_life_orientation_terminology_term_list_81,bar mitzvah,barmitswa,ibhamitsva,ibar mitzvah / isithethe samaJuda sokudlulisela umntwana oyindodana ebuntwini obudala,i-bar mitzvah,i-bar mitzvah,bar mitzvah,bar mitzvah / moletlowa bašemane ba Majuda wa kamogelobogolong,bar mitzvah,bar mitzvah,bar mitzvah,,,,,,,,,,,,,,,,,,,,,,
dsac_life_orientation_terminology_term_list_82,baseball,bofbal,ibheysbholi,ibheyisibholi,ibheysibhola,ibheyizibholo,bolokhutlwana,peisepolo,beisebolo,beisibola,beyisibolo,,,,,,,,,,,,,,,,,,,,,,
dsac_life_orientation_terminology_term_list_83,basketball,basketbal,ibhaskethibholi,ibhaskethibholi,ibhaskidibhola,ibhasketibholo,bolotlatlana / kgweletlatlana,paseketepolo,baseketebolo,basiketbola,basiketebolo,,,,,,,,,,,,,,,,,,,,,,
dsac_life_orientation_terminology_term_list_84,Basotho,Basoeto / Sotho,abeSuthu,abeSuthu,Besutfu,abeSuthu,Basotho,Basotho,Basotho,Vhasuthu,Vasuthu,also Basuto,,,,,,,,,,,,,,,,,,,,,
dsac_life_orientation_terminology_term_list_85,bathroom,badkamer,igumbi lokugezela,igumbi lokuhlambela,intjintjawozi / ligumbilekugezela,ubuhlambelo / indlu yokuhlambela,phapositlhapelo,phapošibohlapelo,phaposi ya ho itlhatswa / batekamore,lufhera lwa u ṱambela,kamara ro hlambela,,,,,,,,,,,,,,,,,,,,,,
dsac_life_orientation_terminology_term_list_86,batsman,kolwer,umbhethi / umshayibhola,umqhokri,umshayibhola,umduli,mmetsakgwele / mmeti,mmethi papading ya khirikhete,ramolangwana,mubethi,mubeti,,cricket,,,,,,,,,,,,,,,,,,,,
dsac_life_orientation_terminology_term_list_87,Batswana,Batswana,abeTswana,abeTswana,Betswana,abeTswana,Batswana,Batswana,Batswana,Vhatswana,Vatswana,,,,,,,,,,,,,,,,,,,,,,
dsac_life_orientation_terminology_term_list_88,beadwork,kralewerk / kralekuns,ubucikobuhlalu,ukuhlohla iintsimbi,umsebenti webuhlalu,ukuphothela,togodibaga,mologo wa dipheta,ho loha sefaha,vhulunzhedzavhulungu,vuhulelovuhlalu,,craft,,,,,,,,,,,,,,,,,,,,
dsac_life_orientation_terminology_term_list_89,bearer,toonder,umphathi wephephamali / umkheshisi,umnini / umxhamli,umphatsincwadzi,umninimbadalo / umnikazimbadalo,motsholatopotuelo,moišatšhupatefelo,motshwari,mufari,mukhomi,,,,,,,,,,,,,,,,,,,,,,
dsac_life_orientation_terminology_term_list_90,behaviour / behavior,gedrag / optrede,ukuziphatha,ukuziphatha / umkhwa,indlelakutiphatsa,ukuziphatha,boitshwaro,maitshwaro,boitshwaro,vhuḓifari,matikhomelo,,Great Britain / United States,,,,,,,,,,,,,,,,,,,,
dsac_life_orientation_terminology_term_list_91,belief,oortuiging / beskouing / geloof,inkolelo,inkolelo,inkholelo,ikolelo,tumelo,tumelo,tumelo,lutendo,ripfumelo,,certainty,,,,,,,,,,,,,,,,,,,,
dsac_life_orientation_terminology_term_list_92,believer,gelowige / oortuigde,ikholwa,ikholwa,likholwa,ikholwa,modumedi,modumedi,modumedi,mutendi,mupfumeri,,,,,,,,,,,,,,,,,,,,,,
dsac_life_orientation_terminology_term_list_93,betray,verraai,ukukhaphela,ngcatsha,hlakata / mpimpa / tsengisa,-khaphela / -thengisa,eka,-eka,-eka,fheṱa,xenga,,,,,,,,,,,,,,,,,,,,,,
dsac_life_orientation_terminology_term_list_94,betrayal,verraad,ukukhaphela,ukungcatsha,kutsengisa / kumpimpa / kuhlakata,ukukhaphela / ukuthengisa,keko / thaelo / kaketso / kako,keko,keko,vhufheṱi,vuxengi,,,,,,,,,,,,,,,,,,,,,,
dsac_life_orientation_terminology_term_list_95,birth certificate,geboortesertifikaat,isitifiketi sokuzalwa,isiqinisekiso sokuzalwa / isatifiketi sokuzalwa,sitifiketikutalwa,isitifikeyiti samabeletho / isitifiketi samabeletho,setifikeititsalo,sethifikheiti sa matswalo,lengolo la tlhaho,ṱhanziela ya mabebo,xitifikheti xo velekiwa,,,,,,,,,,,,,,,,,,,,,,
dsac_life_orientation_terminology_term_list_96,birthday,verjaarsdag / verjaardag / geboortedag,usuku lokuzalwa,umhla wokuzalwa,lilangakutalwa,ilanga lokubelethwa / ilanga lamabeletho,letsatsitsalo,letšatši la matswalo,letsatsi la tswalo,ḓuvha ḽa mabebo,siku ro velekiwa,,,,,,,,,,,,,,,,,,,,,,
dsac_life_orientation_terminology_term_list_97,bitter,bitter / verbitterd,ubuhlungu / ukuphatheka kabi,krakra ngokwasemphefumlweni,-tfukutsele / -munyu,-munyu,kgopisegile,-tenegago,-kgena,bilufhala / dinalea,hlundzuka,adjective,,,,,,,,,,,,,,,,,,,,,
dsac_life_orientation_terminology_term_list_98,blood pressure,bloeddruk,umfutho wegazi,uxinzelelo lwegazi,umfutfongati,umfutho weengazi,kgatelelomadi,kgatelelo ya madi,kgatello ya madi,mutsiko wa malofha,ntshikelelo wa ngati,,,,,,,,,,,,,,,,,,,,,,
dsac_life_orientation_terminology_term_list_99,blue crane,bloukraanvoël,indwa,indwe,indvwe / incecelegu,umrhululu,mogolodi,mogolodi,moholodi,bḽuukhireini,ncololwani,,,,,,,,,,,,,,,,,,,,,,
dsac_life_orientation_terminology_term_list_100,board game,bordspeletjie / bordspel,umdlalo woqwembe,umdlalo webhodi,umdlalo webhodi,umdlalo webhodi,motshameko wa boto,papadi ya poto,papadi ya boto,mutambo wa kha bodo,ntlangu wa le ebodweni,,,,,,,,,,,,,,,,,,,,,,
dsac_life_orientation_terminology_term_list_101,body language,lyftaal / liggaamstaal,inkulumobuthule,unxibelelwano ngamalungu omzimba,inkhulumomtimba / lulwimimtimba,ikulumomzimba / ikulumobuthule / ithintanobuthule,puo ka tirisommele,polelo ka tirišo ya dika tša mmele,puo ya mmele,luambo nga muvhili,ririmi ra miri,,form of communication,,,,,,,,,,,,,,,,,,,,
dsac_life_orientation_terminology_term_list_102,bones,bene,ukhehlegume,amathambo,ematsambo,amathambo wokuwahla / amafahlawana,seletswamarapo / seletswa,seletšwa sa marapo,seletswa sa masapo,lulimi,swichayachayana swo bananisiwa / swichayachayana swa marhambu,,musical instrument,,,,,,,,,,,,,,,,,,,,
dsac_life_orientation_terminology_term_list_103,boring,vervelig / vervelend,okucobayo,-kruqulayo / -dikayo / -dinayo,-vilaphisako,-dondisako / -vilaphisako,-ngena / -tswafisa,-se kgahliše / -leša bodututu,-tenang,-sa nyanyula,-nga tsakisiki / -phira,adjective,,,,,,,,,,,,,,,,,,,,,
dsac_life_orientation_terminology_term_list_104,bowl,boul,ukushwiba,ukubhowula / ukugibisela,phosa ibhola / bhowula,-jikijela ibholo / -bhowula,baola,-paola,-tjekeletsa,bauḽa / posa,hoxa,,cricket,,,,,,,,,,,,,,,,,,,,
dsac_life_orientation_terminology_term_list_105,bra / brassiere,bra / brassière / buustelyfie,ubhodisi,ibhodi,ibhodi,ibhodi,setshwaramabele / bodisi,poti,bodisi,bodi,bodi,,,,,,,,,,,,,,,,,,,,,,
dsac_life_orientation_terminology_term_list_106,brain,brein / verstand,ubuchopho,ubuchopho,bucopho,ubuchopho,boboko,bjoko,boko,vhuluvhi,byongo,,,,,,,,,,,,,,,,,,,,,,
dsac_life_orientation_terminology_term_list_107,brainstorm,'n dinkskrum hou,ukunkankanya / ukuqokelela umbono,ukuphosa izimvo / ukunikeza izimvo,dzingidza,-vavanya,abelana dikakanyo,-ala dikgopolo,-sekaseka mohopolo / -tshetshetha,ṱanganya muhumbulo,kanerisana / nghayelo wa miehleketo / humesa mavonelo,verb,,,,,,,,,,,,,,,,,,,,,
dsac_life_orientation_terminology_term_list_108,brain teaser,kopkrapper,isiphico,uqashiqashi / urayi-rayi,sididamcondvo,isididangqondo,selekaboboko,tekatlhaloganyo,selotho,tshiṱuṱulamuhumbulo,xitlhontlhamiehleketo,,,,,,,,,,,,,,,,,,,,,,
dsac_life_orientation_terminology_term_list_109,breakfast,ontbyt / oggendete / brekfis,isidlo sasekuseni / umvuka,isidlo sakusasa / ibrakfesi,kusukusula / kudla kwasekuseni / ibhlakufesi,ukudla kwekuseni / ukugoma kwekuseni,sefitlholo,difihlolo,thahameso,vhuragane / vhurangane,xifihlulo,,,,,,,,,,,,,,,,,,,,,,
dsac_life_orientation_terminology_term_list_110,breaststroke,borsslag,ukubhukuda ngesifuba,ukudada ngesifuba,kuntjuza ngesifuba,ukududa ngesifuba / ukuthaya ngesifuba,sememimafatlha,go rutha ka sefega / go rutha ka lefahla,ho sesa ka peta,u tala,ku ba mugadu / ku ba bomu,,swimming,,,,,,,,,,,,,,,,,,,,
dsac_life_orientation_terminology_term_list_111,cabin,hut,indlwana yezingodo,indlwana / ihoki / ikhebhini,indlwana,indlwana yeengodo,ntlwana,mohlahlana,ntlo e nyane / khebine,kuḓwana / khebini,xiyindlwana xa mapulangi,,house or shelter,,,,,,,,,,,,,,,,,,,,
dsac_life_orientation_terminology_term_list_112,cabin,kajuit,igumbi emkhunjini,igumbi enqanaweni / igumbi lokulala enqanaweni,ligumbi,ikhebhini,ntlwanakepe / phaposikepe,kheipini,khebine,khebini,khebini,,ship,,,,,,,,,,,,sekepe,,,,,,,,
dsac_life_orientation_terminology_term_list_113,cafe / café,kafee,ithilomu,ikhefi,likhefi,ikhefi,khefi / lebenkele,khefi,khefi,khefi,khefi,,,,,,,,,,,,,,,,,,,,,,
dsac_life_orientation_terminology_term_list_114,cake,koek,ikhekhe,ikeyiki,likhekhe,ikhekhe,kuku,khekhe,kuku,khekhe,khekhe,,,,,,,,,,,,,,,,,,,,,,
dsac_life_orientation_terminology_term_list_115,caliper,loopyster,ikhalipha,isimilisi-thambo,ikhalipha,ihlaka / ikhalipha / isihlumelelisimathambo,khalipa,khalipha,khalipha,khaḽipha,khalipha,,,,,,,,,,,,,,,,,,,,,,
dsac_life_orientation_terminology_term_list_116,caller,afsitter,umqalisimjaho,umbalekisi,umlawuli / umkhomuzi,umgijimisi,mogoeletsi,mogoeletši,mohoeletsi,mugidimisi,mutsutsumisi,,athletics,,,,,,,,,,,,,,,,,,,,
dsac_life_orientation_terminology_term_list_117,canning / tinning,inmakery / inblikking / inlêery,ukufakwa kokudla ethinini,ukunkonkxa,kukhena,ukukhena,khena / bolekisa,betiela / khena,ho khena,vhushatela zwitzimbini,ku khena,,,,,,,,,,,,,,,,,,,,,,
dsac_life_orientation_terminology_term_list_118,canvas,seil / seildoek / doek,useyili / ikhanvasi,iseyile / ikhanvasi,liseyila,ikhanvasi,seile,seila,seile,seila,seyila,noun,,,,,,,,,,,,,,,,,,,,,
dsac_life_orientation_terminology_term_list_119,caption,byskrif / onderskrif,isicaciso,inkcazelo ngomfanekiso,sihlokwana,ihlathululosithombe,setlhogo,hlogo / hlalošo,tlhaloso / sehlooho,ṱhalusatshifanyiso,nhlamuselontsongo ya xifaniso,,,,,,,,,,,,,,,,,,,,,,
dsac_life_orientation_terminology_term_list_120,capture,gevange neem / vang,ukuthumba / ukubamba,thimba,tfumba,-thumba,thopa,-thopa,-hapa,dzhia nga khani / thuba,khoma,verb,of people,,,,,,,,,,,,,,,,,,,,
dsac_life_orientation_terminology_term_list_121,car accident,motorongeluk / karongeluk,ingozi yemoto,ingozi yemoto,ingoti yemoto,ingozi yekoloyi / ingozi yemodoro / ingozi yemodere,kotsi ya koloi / kotsi ya sejanaga,kotsi ya koloi / kotsi ya mmotoro,kotsi ya koloi,khombo ya goloi,nghozi ya movha,,,,,,,,,,,,,,,,,,,,,,
dsac_life_orientation_terminology_term_list_122,care,sorg / versorging,ukunakekela,inkathalelo,kunakekela,ukutjheja / ukunakekela / ukutlhogomela,tlhokomela,tlhokomelo,tlhokomelo,ndondolo,nhlayiso,noun,,,,,,,,,,,,,,,,,,,,,
dsac_life_orientation_terminology_term_list_123,career,loopbaan / beroep,umsebenzi,ikhondo / ikhono,umsebenti,ibizelo,boiphediso,mošomo,mosebetsi,buḓo,ntirho,,,,,,,,,,,,,,,,,,,,,,
dsac_life_orientation_terminology_term_list_124,carefree,sorgvry / sorgeloos / onbesorg,ukungakhathali,-ngazihluphi / -ngazidubi,-khululekile / -ngabi nendzaba,-nganasibopho,-kgathale / phuthulogile,-hloka šedi,-sebete,-sa londa / -sa vha na ndavha / -sa khathala,-nga vileli,adjective,,,,,,,,,,,,,,,,,,,,,
dsac_life_orientation_terminology_term_list_125,carriage,koets / perdewa,ikalishi,ikhareji / inqwelo,likalishi,ikarana,kolotsana / kariki,kariki,kariki / lekharetjhe,gariki,xigolonyana,,horse cart,,,,,,,,,,,,,,,,,,,,
dsac_life_orientation_terminology_term_list_126,cart,kar / perdekar,ikalishi,igemfane / inqwelwana,likalishi,ikarana,kolotsana / kariki,karikana,kariki,tshikosikara / gariki,kalichi / xikocikari,,,,,,,,,,,,,,,,,,,,,,
dsac_life_orientation_terminology_term_list_127,cash,kontant,imali / ukheshi,imali,imali / ngukheshi,imali,madiseatleng / tšhelete,tšhelete,kontane,kheshe,khexe,,,,,,,,,,,,,,,,,,,,,,
dsac_life_orientation_terminology_term_list_128,cause,oorsaak,imbangela / isisusa,isizathu / unobangela,imbangela / sisusa,unobangela / isisusa,sebako,lebaka,sesosa,tshivhangi / tshiitisi,xivangelo,,,,,,,,,,,,,,,,,,,,,,
dsac_life_orientation_terminology_term_list_129,cave,grot,umgede,umqolomba,umhume,irholo,logaga,lewa,lehaha,bako,bako / baku,,,,,,,,,,,,,,,,,,,,,,
dsac_life_orientation_terminology_term_list_130,celebrate,vier,ukugubha,bhiyoza,bungata / gubha,-gidinga / -thokozela,keteka,keteka,-keteka,pembela,tlangela,,,,,,,,,,,,,,,,,,,,,,
dsac_life_orientation_terminology_term_list_131,cellphone etiquette,selfoonetiket,ukusebenzisa umakhalekhukhwini ngenhlonipho,indlela efanelekileyo yokusebenzisa iselula,kusebentisa makhalekhukhwini ngenhlonipho,ihlonipho yokukhuluma ngomaliledinini / ihlonipho yokukhuluma ngeselula,mokgwamontletirisoselefounu,mokgwa wo mobotse wa go diriša selefoune,mokgwa wa tshebediso ya selefounu,kuambelekwae nga luṱingothendeleki / mikhwa ya kushumisele kwa luṱingokhwalwa / kuambelekwae nga luṱingokhwalwa / mikhwa ya kushumisele kwa luṱingothendeleki,matirhiselonene ya selefoni,,,,,,,,,,,,,,,,,,,,,,
dsac_life_orientation_terminology_term_list_132,central business district / CBD,sentrale sakegebied / SSG,inkaba yedolobha / i-CBD,umbindi-dolophu / i-CBD,inkhaba yelidolobha / inhlitiyo yelidolobha / i-CBD,ikaba yedorobho / i-CBD,kgaolokgwebogareng / CBD,senthara ya dikgwebo bogareng bja toropo,setsi sa kgwebo,tshivhindini tsha ḓorobo / CBD,ndhawunkulu ya mabindzu,,,,,,,,,,,,,,,,,,,,,,
dsac_life_orientation_terminology_term_list_133,challenge,uitdaging,inselelo,umngeni / ingxaki,incabhayi / insayeya,iselela / isitjhijilo,kgwetlho,tlhotlo,phephetso / qholotso,khaedu,ntlhontlho,noun,,,,,,,,,,,,,,,,,,,,,
dsac_life_orientation_terminology_term_list_134,character,karakter,umlingiswa,umlinganiswa / umdlali,umdlali / umlingisi,umlingisi,moanelwa,moanegwa,mophetwa,mutambi / mubvumbedzwa / muanewa,ximunhuhatwa,,,,,,,,,,,,,,,,,,,,,,
dsac_life_orientation_terminology_term_list_135,Charter of Children's Rights / Children's Charter,Handves van Kinderregte,uMqulu Wamalungelo Ezingane,uMqulu wamaLungelo aBantwana,Umculu Wemalungelo Ebantfwana,umTlolo wamaLungelo wabaNtwana,Lokwalotlamo lwa Ditshwanelo tsa Bana,Tšhatha ya Ditokelo tša Bana,Tjhata ya Ditokelo tsa Bana,Ḽiṅwalwa ḽa Pfanelo dza Vhana,Tsalwa ra Timfanelo ta Vana,,,,,,,,,,,,,,,,,,,,,,
dsac_life_orientation_terminology_term_list_136,checklist,kontrolelys,ahlukuhlola,uluhlu loqinisekiso / uluhlu lokuhlola,luhlukuhlola,irhelo lokuhlola,lenaanenetefatso,lenaneotekodišo,lenanetekolo,mutevhe wa u ṱola,nongonoko wo tikambisisa,,,,,,,,,,,,,,,,,,,,,,
dsac_life_orientation_terminology_term_list_137,cheer,toejuig,ukukhuthaza / ukubongela,khuthaza / nika ihlombe,khuzela / bongelela,-khuzela / -kwakwazela,rotloetsa,-tlhohleletšo,-thoholetsa,kunguwedza,khuzela,,,,,,,,,,,,,,,,,,,,,,
dsac_life_orientation_terminology_term_list_138,cheerleader,dirigent / rasieleier / sangleier,umkhuthazi / umbongeli,inkokeli yomkhuthazi / umniki-hlombe,umholi webakhuzeli / umholi webabongeleli,umkhuzeli / umkwakwazeli,morotloetsimogolo,moetapele tlhohleletšong,moetapele wa bathoholetsi,murangaphanḓa wa vhukunguwedzi / murangaphanḓa,murhangelavakhuzeli,,,,,,,,,,,,,,,,,,,,,,
dsac_life_orientation_terminology_term_list_139,cheerleading,sangleiding / rasieleiding,ukukhuthaza / ukubongela,ukukhuthaza / ukunika ihlombe,kukhuzela / kubongelela,ukukhuzela,thotloetsokgolo,boetapele tlhohleletšong,bothoholetsi,vhukungedzeli,vurhangelavakhuzeli,,,,,,,,,,,,,,,,,,,,,,
dsac_life_orientation_terminology_term_list_140,chef,sjef / hoofkok / meesterkok,umpheki,umpheki oyintloko / itshef,umpheki lomkhulu / shefu,isipheki / itjhefu / isikhulu sabapheki,seapei,seapei,seapehi,mubiki / guga,musweki,,,,,,,,,,,,,,,,,,,,,,
dsac_life_orientation_terminology_term_list_141,chemotherapy,chemoterapie,uhlelokudambisa umdlavuza / ikhimoteraphi,ikhimotheraphi / unyango lomhlaza ngamayeza,ikhemotheraphi,ukwelatjhwa ngokutjhiswa / ikhemotheraphi,khemotherapi,khemotheraphi / kalafo ya kankere,khimotheraphi,khimotheraphi,vutshungulamfukuzani,,,,,,,,,,,,,,,,,,,,,,
dsac_life_orientation_terminology_term_list_142,chest problem,borsprobleem / borskwaal,ukucinana kwesifuba / ubuhlungu besifuba,ingxaki yesifuba,inkinga yesifuba,ubuhlungu besifuba,botlhokofatlha / setlhabifatlha,sehlabi mafahleng,mahlaba sefubeng,vhuṱungu kha khana,xitlhavi xa xifuva,,,,,,,,,,,,,,,,,,,,,,
dsac_life_orientation_terminology_term_list_143,chicken pox,waterpokkies / waterpokke,upokisi,irhashalala enkulu,simungumungwana,iintudla,thutlwa,mabora / sepšatlapšatlane,mmokonyane,maruḓa,marhuda,,,,,,,,,,,,,,,,,,,,,,
dsac_life_orientation_terminology_term_list_144,chief,stamhoof / kaptein,inkosi,inkosi,shifu,ikosi,kgosi,kgoši,morena,khosi,hosi,,,,,,,,,,,,,,,,,,,,,,
dsac_life_orientation_terminology_term_list_145,child abuse,kindermishandeling,ukuhlukunyezwa kwezingane,uxhaphazo lwabantwana / ungcungcuthekiso lwabantwana,kuhlukunyetwa kwebantfwana,ukuhlukunyezwa kwabantwana,tshotlokakobana,tlaišo ya bana,tlhekefetso ya bana,vhutambudzavhana,nxaniso wa vana,,,,,,,,,,,,,,,,,,,,,,
dsac_life_orientation_terminology_term_list_146,Child Emergency Services,Kindernooddienste,uSizo Oluphuthumayo Lwezingane,iiNkonzo zoNcedo lwaBantwana oluNgxamisekileyo,Lusito Loluphutfumako Lwebantfwana,iSizo eliRhabako labaNtwana,Ditirelotshoganyetso tsa bana,Ditirelotšhoganetšo tša Bana,Ditshebeletso tsa Phallelo ya Bana,Tshumelo ya Shishi ya Vhana,Vukorhokeri bya Xilamulelamhangu bya Vana,,,,,,,,,,,,,,,,,,,,,,
dsac_life_orientation_terminology_term_list_147,childhood,kindertyd / kinderjare,ubungane,ubuntwana,buntfwana,ubuntwana,bongwana,bobjana,bongwana,vhuhana / hana,vun`wana,,,,,,,,,,,,,,,,,,,,,,
dsac_life_orientation_terminology_term_list_148,Childline,Kinderlyn / Kinderhulplyn / Kindernoodlyn,inombolo yosizo lwezingane,umnxeba woncedo lwabantwana,Inombolo yelusito lwebantfwana,umTato weSizo labaNtwana,Nomorothuso ya bana,Mogala wa thušo ya bana,Nomoro ya thuso ya bana,Nomboro ya Thuso ya Vhana,Riqingho ra Mpfuno wa Vana,,,,,,,,,,,,,,,,,,,,,,
dsac_life_orientation_terminology_term_list_149,children's rights,kinderregte,amalungelo ezingane,amalungelo abantwana,emalungelo ebantfwana,amalungelo wabantwana,ditshwanelo tsa bana,ditokelo tša bana,ditokelo tsa bana,pfanelo dza vhana,timfanelo ta vana,,,,,,,,,,,,,,,,,,,,,,
dsac_life_orientation_terminology_term_list_150,China,China / Sjina,i-China,iTshayina,iShayina,iTjhayina,Chaena,China,Tjhaena,China,Chayina,,,,,,,,,,,,,,,,,,,,,,
dsac_life_orientation_terminology_term_list_151,choice,keuse,ukukhetha,ukukhetha,kukhetsa,ukukhetha,tlhopho,kgetho,kgetho,munango / khetho,nhlawulo,,,,,,,,,,,,,,,,,,,,,,
dsac_life_orientation_terminology_term_list_152,chore,taak / loswerkie / werkie / takie / huiswerk,umsebenzi wasekhaya,umsetyenzana wasekhaya,umsebenti wasekhaya,umsebenzi womkhaya,tiro,mošomo wa ka mehla,mosebetsi,mushumo,ntirho,,,,,,,,,,,,,,,,,,,,,,
dsac_life_orientation_terminology_term_list_153,Christian,Christen,umKhrestu / umKhristu,umKrestu,Umkhrestu,umKresto,Mokeresete,Mokeresete,Mokreste,Mukhriste / Mukhreste,Mukreste,,,,,,,,,,,,,,,,,,,,,,
dsac_life_orientation_terminology_term_list_154,Christianity,Christendom,ubuKhrestu / ubuKhristu,ubuKrestu,Bukhrestu,ubuKresto / ikolo yobukresto,Bokeresete,Bokeresete,Bokreste,vhukhriste / vhukhiresite,Vukreste,,,,,,,,,,,,,,,,,,,,,,
dsac_life_orientation_terminology_term_list_155,Christmas Day,Kersdag,uKhisimuzi,iKrisimesi,Khisimusi,uKresimusi,Letsatsi la Keresemose,Letšatši la Matswalo a Morena / Keresemose,Keresemese,Ḓuvha ḽa Khushumusi / Ḓuvha ḽa Khrisimusi,khisimusi / Siku ra Khisimusi,,,,,,,,,,,,,,,,,,,,,,
dsac_life_orientation_terminology_term_list_156,church,kerk / kerkgebou,isonto,icawe / inkonzo / itempile,lisontfo,isondo,kereke,kereke,kereke,kereke / gereke,kereke,,,,,,,,,,,,,,,,,,,,,,
dsac_life_orientation_terminology_term_list_157,cigarette,sigaret,umndweza / intethe / usikilidi,umdiza / isigarethi,sikilidi,isegerede,sekerete / motsoko,sekerete,sakarete,segereṱe,sigarete,,,,,,,,,,,,,,,,,,,,,,
dsac_life_orientation_terminology_term_list_158,circumstance,omstandigheid,isimo,imeko / imo,simo,ubujamo,maemo,maemo,maemo,nyimele,xiyimo,,,,,,,,,,,,,,,,,,,,,,
dsac_life_orientation_terminology_term_list_159,classmate,klasmaat,umlingani,abaklasini-nye,lofundza naye,umfundisani,moithutammogo / morutwanammogo,moithutimmogo / wa mphato,moithutimmoho,mugudinae kiḽasini,mudyondzikulorhi,,,,,,,,,,,,,,,,,,,,,,
